Comment ID	Article ID	Date	Name	Recommendation Count	Body
CommentKey:fe730751-2112-445f-9215-fbd1b80ab75b	2000415835	Mon Feb 14 2011 07:26:18 GMT-0500 (EST)	oclupak	4	"The coalition behind the protests has demanded the lifting of emergency law; creation of a presidential council, made up of a military representative and two "trusted personalities"; the dissolving of the ruling party-dominated parliament; and the forming of a broad-based unity government and a committee to either amend or completely rewrite the constitution."  - - - - -  All of those conditions should have been met before the protestors were "invited" to leave Tahrir Square.  The fact that they weren't is a good indication of where this is going.  The "international community" will not allow a democracy to take hold in Egypt, as it could jeopardize the absolute control it has enjoyed without interruption for 30 years until two days ago.  The U.S. and Israel will fight tooth and nail to keep things as they were.  Some cosmetic changes will be tolerated, however, such as holding elections. But these will only be allowed to be carried out when conditions permit, which will not necessarily occur within the next six months.  What is important right now is to crush the momentum of the Revolution. That is what we are witnessing right now. I wouldn't sleep very well if I was one of the protestors who had been identified and catalogued in the Secret Police database which, surely, is very active at this very moment.
CommentKey:19062a0c-f521-4192-bb6b-e8c731b46c0c	2000415835	Mon Feb 14 2011 07:27:57 GMT-0500 (EST)	oclupak	2	"The coalition behind the protests has demanded the lifting of emergency law; creation of a presidential council, made up of a military representative and two "trusted personalities"; the dissolving of the ruling party-dominated parliament; and the forming of a broad-based unity government and a committee to either amend or completely rewrite the constitution."  - - - - -  All of those conditions should have been met before the protestors were "invited" to leave Tahrir Square.  The fact that they weren't is a good indication of where this is going.  The "international community" will not allow a democracy to take hold in Egypt, as it could jeopardize the absolute control it has enjoyed without interruption for 30 years until two days ago.  The U.S. and Israel will fight tooth and nail to keep things as they were.  Some cosmetic changes will be tolerated, however, such as holding elections. But these will only be allowed to be carried out when conditions permit, which will not necessarily occur within the next six months.  What is important right now is to crush the momentum of the Revolution. That is what we are witnessing right now. I wouldn't sleep very well if I was one of the protestors who had been identified and catalogued in the Secret Police database which, surely, is very active at this very moment.
CommentKey:95ac8107-82fc-480c-a53f-d96a910f401e	2000415835	Mon Feb 14 2011 07:31:24 GMT-0500 (EST)	oclupak	2	"The coalition behind the protests has demanded the lifting of emergency law; creation of a presidential council, made up of a military representative and two "trusted personalities"; the dissolving of the ruling party-dominated parliament; and the forming of a broad-based unity government and a committee to either amend or completely rewrite the constitution."  - - - - -  All of those conditions should have been met before the protestors were "invited" to leave Tahrir Square.  The fact that they weren't is a good indication of where this is going.  The "international community" will not allow a democracy to take hold in Egypt, as it could jeopardize the absolute control it has enjoyed without interruption for 30 years until two days ago.  The U.S. and Israel will fight tooth and nail to keep things as they were.  Some cosmetic changes will be tolerated, however, such as holding elections. But these will only be allowed to be carried out when conditions permit, which will not necessarily occur within the next six months.  What is important right now is to crush the momentum of the Revolution. That is what we are witnessing right now. I wouldn't sleep very well if I was one of the protestors who had been identified and catalogued in the Secret Police database which, surely, is very active at this very moment.
CommentKey:d30db1af-fdb1-454a-b946-1fd2d011b0e9	2000415835	Mon Feb 14 2011 07:33:21 GMT-0500 (EST)	LinaMagliola	5	This is ominous. Egyptians demonstrated for democracy, not for a military coup. We will now see if Washington's words of support for the pro-democracy demonstrators was just empty talk. If Washington continues to fund the army, then we will know it was.  But the young Egyptians who paid with their blood for this uprising will not be decieved. They will persist until they achieve genuine democracy. And they will choose leaders based on what they percieve to be in their own self-interests. Not Washington's. And not Tel-Aviv's.
CommentKey:87702143-55c5-4233-98c8-261893dc843a	2000415835	Mon Feb 14 2011 07:34:54 GMT-0500 (EST)	LinaMagliola	3	This is ominous. Egyptians demonstrated for democracy, not for a military coup. We will now see if Washington's words of support for the pro-democracy demonstrators was just empty talk. If Washington continues to fund the army, then we will know it was.  But the young Egyptians who paid with their blood for this uprising will not be decieved. They will persist until they achieve genuine democracy. And they will choose leaders based on what they percieve to be in their own self-interests. Not Washington's. And not Tel-Aviv's.
CommentKey:485b4304-e9c7-41d1-ace5-5fbfa3030ca1	2000415835	Mon Feb 14 2011 07:39:44 GMT-0500 (EST)	bryano	2	hey 1moreside haven't you figured it out yet?the canadian and the US government support dictators that harm their own people across the world, as long as they dont cross the US everythings fine. but them these same leaders here turn around and tell you that they support democracy and human rights when in fact they could care less their all full of it.
CommentKey:b7f11334-4f2a-4827-aaa8-352903dcc450	2000415835	Mon Feb 14 2011 07:40:44 GMT-0500 (EST)	oclupak	5	"The coalition behind the protests has demanded the lifting of emergency law; creation of a presidential council, made up of a military representative and two "trusted personalities"; the dissolving of the ruling party-dominated parliament; and the forming of a broad-based unity government and a committee to either amend or completely rewrite the constitution."  - - - - -  All of those conditions should have been met before the protesters were "invited" to leave Tahrir Square.  The fact that they weren't is a good indication of where this is going.  The "international community" will not allow a democracy to take hold in Egypt, as it could jeopardize the absolute control it has enjoyed without interruption for 30 years until two days ago.  The U.S. and Israel will fight tooth and nail to keep things as they were.  Some cosmetic changes will be tolerated, however, such as holding elections. But these will only be allowed to be carried out when conditions permit, which will not necessarily occur within the next six months.  What is important right now is to crush the momentum of the Revolution. That is what we are witnessing right now. I wouldn't sleep very well if I was one of the protesters who had been identified and catalogued in the Secret Police database which, surely, is very active at this very moment.
CommentKey:90a7dfef-c9c0-4cc3-a1d3-9f71edf035de	2000415835	Mon Feb 14 2011 07:42:44 GMT-0500 (EST)	bryano	2	hey 1moreside haven't you figured it out yet?the canadian and the US government support dictators that harm their own people across the world, as long as they dont cross the US everythings fine. but them these same leaders here turn around and tell you that they support democracy and human rights when in fact they could care less their all full of it.
CommentKey:061a9c3f-9565-4080-a4c7-d475c7e1ed2d	2000415835	Mon Feb 14 2011 07:45:32 GMT-0500 (EST)	KRAKATOWA	9	Listening to 'The Sunday Edition' on CBC radio yesterday, Michael Enright asked his guest,  "When was the last time a military regime handed its power back over to the people?"  The answer:   "Turkey, 1950--since then, NO military has EVER willfully handed power back to the people."  Let's hope to God the Egyptian military keeps its word.
CommentKey:92ca5f77-6b83-4259-8fdb-1848255bbb57	2000415835	Mon Feb 14 2011 07:47:11 GMT-0500 (EST)	TellTheTruth	6	So much for a change.  Dictator dodged the revolution, his military cronies took over, big thieves will continue looting Egypt, poor will remain poor and torture police is untouched.  Washington-tel aviv axis defused democracy and have puppet regime doing their bidding for another 30 years..
CommentKey:1c1b4965-a517-4cb1-8370-f081691fb2b9	2000415835	Mon Feb 14 2011 07:52:56 GMT-0500 (EST)	historyone0one	2	A military secular states is as good as it gets in muslim dominated countries.   Jemaah Islamiyah appears to be similar to Muslim Brotherhood.  Indonesia cleric on 'terror trial'   "In recent weeks, hardliners also have stepped up attacks on Christians and minority sect members.  Despite no significant terror attacks in Indonesia for nearly two years, security in the capital is pervasive, with checkpoints placed at the entrance of all major shopping malls, hotels, embassies and government buildings.  Shadowy movement  The 72-year-old Bashir, is officially the caretaker of an Islamic boarding school on Java island but has long been considered the spiritual leader of the shadowy Jemaah Islamiyah movement, which seeks to establish a Muslim caliphate across Southeast Asia."   Okay, so to prevent "significant" religious attacks there has to be "checkpoints placed at the entrance of all major shopping malls, hotels, embassies and government buildings.   Egyptian liberals should leave well enough alone.
CommentKey:ca6ddce8-a8fc-41dd-a597-6bc077f94311	2000415835	Mon Feb 14 2011 07:53:14 GMT-0500 (EST)	DarrylGerrow	3	"Cairo square protesters told to leave "  I believe the words the military is looking for are:  "You don't have to go home, but you can't stay here."
CommentKey:30ebb63d-5724-48f6-9340-5deb75cefd89	2000415835	Mon Feb 14 2011 07:58:47 GMT-0500 (EST)	TellTheTruth	6	military rulers dissolved the country's parliament and suspended the constitution — two key demands of some of the protesters ========= CBC, bad joke? Those 2 were replaced by military junta. Nothing was met, absolutely nothing.  Emergency law... in effect. Military kangaroo courts... in place. Political prisoners... locked up. Torture ministry... untouched. Int'l obligations (aka looting and abandoning Palestinians)... no change. State tv... in hands of dictators. Opposition... brushed off. People... ignored.  Blood shed for nothing. This is what I call Obama-revolution... from 1 dictator to group of dictators.
CommentKey:44b04db1-d094-407a-9526-a2ea1f32ea5b	2000415835	Mon Feb 14 2011 08:01:33 GMT-0500 (EST)	Brown12	4	First of all I think it's great that they have got Mubarak to resign and are now pointed toward democratic government.  Now they need to stop these juveniles who care more about being protesters than what they are protesting.  If these kids are given too much influence the path to democracy will be in   jeopardy.
CommentKey:219450a3-7b62-4dd8-bc0b-a11aa5b57dfe	2000415835	Mon Feb 14 2011 08:06:24 GMT-0500 (EST)	newbrunswick	0	it prove 40% are not canadian that all they need to be registered first
CommentKey:90353f14-848e-4ff9-b870-f71687e78a70	2000415835	Mon Feb 14 2011 08:07:57 GMT-0500 (EST)	pdhlondon	4	So...parliament has been dissolved...the constitution has been suspended...union meetings and public protests have been banned...a military council is in control of the country and elections will (might) be held in about six months.  Tell me...whose definition of democracy are they using in Egypt these days?
CommentKey:8c5acc31-5c15-40eb-9ccc-5acd56a0a4e3	2000415835	Mon Feb 14 2011 08:13:31 GMT-0500 (EST)	Alex Vega	1	What a bunch of suckers! No-wonder they have lived beneath a dictator all their lives. Looks like it will continue as well. I bet a certain google employee who likes to wail on camera is going to be looking for asylum in the west.
CommentKey:0287d386-44dd-439a-8849-2be50dd58b79	2000415835	Mon Feb 14 2011 08:15:05 GMT-0500 (EST)	J-Practical	5	@Your Mothers Britches  "What pipe dream have you been living? nearly 40% of the Canadian electorate didn't vote last Federal election!"  Perhaps instead of you mother's britches, you should be considering your mother's civics textbooks.  The democratic process works just fine in Canada. The abrogation of voting responsibilities is definitely an issue, but doesn't change the fact that our democratic processes work just fine. Elections are conducted regularly and legally, and produce smooth changes in government.
CommentKey:0ad223c6-eb65-4904-82ca-aa11029c6d39	2000415835	Mon Feb 14 2011 08:15:07 GMT-0500 (EST)	jeff12	3	seems to me that this is now the people's square and they are being "TOLD" to leave by the military?  if they want to stay let them stay, their victory was earned by blood...
CommentKey:4fa037d7-0d34-4e84-91c6-3e585e3b354e	2000415835	Mon Feb 14 2011 08:15:55 GMT-0500 (EST)	TellTheTruth	3	"Middle East peace envoy Tony Blair said the West should remain sensible and be neither complacent nor "hysterical" about Egypt's Muslim Brotherhood." ========= So much sarcasm in 1 sentence:  1.War criminal, butcher of Iraq, 'peace envoy'. 2.Where was he during Gaza massacre? 3.Where was he during Mavi Marmara massacre? 4.@ MB...'neither complacent nor "hysterical"' what in the world does that mean?  MB is one of players in Egypt uprising. It is the largest, best organized, most popular opposition party which was banned by the dictator.  What kind of democracy do leaders of democracy achieve without MB? Tel Aviv, Washington democracy, Blair or Obama type?  Just like in Honduras... ... or occupied Palestine where  -first Bush ORDERED elections,  -US State Department paid for it,  -Jimmy Carter monitored it and  -when (horror) wrong guys won, fair and square,  -results were effectively nullified by demonizing Hamas - puppet Abbas was propped up -he dissolved elected government,  -installed his cronies instead and  -continues in the office even though his mandate expired 2 years ago.   Hypocrisy, stage 2.
CommentKey:76200316-47ac-458a-ad52-5d709256c152	2000415835	Mon Feb 14 2011 08:16:00 GMT-0500 (EST)	jeff12	0	seems to me that this is now the people's square and they are being "TOLD" to leave by the military?  if they want to stay let them stay, their victory was earned by blood...
CommentKey:d66a0abb-bda1-45a4-a8bc-77064f55da3f	2000415835	Mon Feb 14 2011 08:18:56 GMT-0500 (EST)	hchalice	4	Obama Harper wrote: Posted 2011/02/14 at 5:31 AM ET  "Canada wake up and remove Harper"  =========================================  Egypt is struggling to establish a democracy where their infrastructure and economy is in ruins and where systemic corruption is a way of life (bribes are necessary to get just about anything done)...  .... and we have ambulance chasers on these posts that juxtapose Canada's circumstances with theirs.   Whatever Canada's shortcomings (.... and yes... we all know they are there), they are paper cuts compared to Egypt's gaping wounds. The rest of the world is in the amphitheatre watching this operation with anticipation and apprehension.... and hoping that their wounds will heal and that a healthy body politic will emerge that will nourish all of its parts.  In the meantime... put an adhesive bandage on it... :-)
CommentKey:23c2798a-412f-43e1-b66b-c4356bb40cb2	2000415835	Mon Feb 14 2011 08:19:38 GMT-0500 (EST)	hchalice	4	Obama Harper wrote: Posted 2011/02/14 at 5:31 AM ET  "Canada wake up and remove Harper"  =========================================  Egypt is struggling to establish a democracy where their infrastructure and economy is in ruins and where systemic corruption is a way of life (bribes are necessary to get just about anything done)...  .... and we have ambulance chasers on these posts that juxtapose Canada's circumstances with theirs.   Whatever Canada's shortcomings (.... and yes... we all know they are there), they are paper cuts compared to Egypt's gaping wounds. The rest of the world is in the amphitheatre watching this operation with anticipation and apprehension.... and hoping that their wounds will heal and that a healthy body politic will emerge that will nourish all of its parts.  In the meantime... put an adhesive bandage on it... :-)
CommentKey:c57665b9-0c37-4ada-87fb-e278c2f1c05c	2000415835	Mon Feb 14 2011 08:20:16 GMT-0500 (EST)	hchalice	2	Obama Harper wrote: Posted 2011/02/14 at 5:31 AM ET  "Canada wake up and remove Harper"  =========================================  Egypt is struggling to establish a democracy where their infrastructure and economy is in ruins and where systemic corruption is a way of life (bribes are necessary to get just about anything done)...  .... and we have ambulance chasers on these posts that juxtapose Canada's circumstances with theirs.   Whatever Canada's shortcomings (.... and yes... we all know they are there), they are paper cuts compared to Egypt's gaping wounds. The rest of the world is in the amphitheatre watching this operation with anticipation and apprehension.... and hoping that their wounds will heal and that a healthy body politic will emerge that will nourish all of its parts.  In the meantime... put an adhesive bandage on it... :-)
CommentKey:e13781f9-16b6-4d1a-b14e-40996d4d66af	2000415835	Mon Feb 14 2011 08:22:06 GMT-0500 (EST)	hchalice	3	Obama Harper wrote: Posted 2011/02/14 at 5:31 AM ET  "Canada wake up and remove Harper"  =========================================  Egypt is struggling to establish a democracy where their infrastructure and economy is in ruins and where systemic corruption is a way of life (bribes are necessary to get just about anything done)...  .... and we have ambulance chasers on these posts that juxtapose Canada's circumstances with theirs.   Whatever Canada's shortcomings (.... and yes... we all know they are there), they are paper cuts compared to Egypt's gaping wounds. The rest of the world is in the amphitheatre watching this operation with anticipation and apprehension.... and hoping that their wounds will heal and that a healthy body politic will emerge that will nourish all of its parts.  In the meantime... put an adhesive bandage on it... :-)
CommentKey:4fb8e98d-1013-4707-a568-57662edf66e3	2000415835	Mon Feb 14 2011 08:23:41 GMT-0500 (EST)	Alex Vega	3	3 weeks of irritating news on a tin-pot dictatorship. That is still a dictatorship. Way to go!!! The western media helped you achieve nothing. It was a bit of a distraction for Julian, he was supposed to be hogging the headlines.
CommentKey:e77390d1-c97b-49ef-989c-a9b27fb97c94	2000415835	Mon Feb 14 2011 08:23:49 GMT-0500 (EST)	metaphysical grafitti	4	.... Its time for you to go home now... Quit sniffin that smoking gun ....
CommentKey:08196085-f06b-41b7-9609-f6aca73c4565	2000415835	Mon Feb 14 2011 08:24:21 GMT-0500 (EST)	Alex Vega	1	3 weeks of irritating news on a tin-pot dictatorship. That is still a dictatorship. Way to go!!! The western media helped you achieve nothing. It was a bit of a distraction for Julian, he was supposed to be hogging the headlines.
CommentKey:29478e9e-37b6-40c3-a1b7-a51dee73d608	2000415835	Mon Feb 14 2011 08:24:47 GMT-0500 (EST)	userboy	1	Chantable wrote:  "The number of people who vote has nothing to do with the fact that we change our leaders through elections. Perhaps you could explain how you think we change leaders."  Well, proportional representation would be a step in the right direction!
CommentKey:cfe18708-0086-4338-a432-161f0ed3e9d3	2000415835	Mon Feb 14 2011 08:26:51 GMT-0500 (EST)	hchalice	7	Obama Harper wrote: Posted 2011/02/14 at 5:31 AM ET  "Canada wake up and remove Harper"  =========================================  Egypt is struggling to establish a democracy while their infrastructure and economy is in ruins and where systemic corruption is a way of life (bribes are necessary to get just about anything done)...  .... and we have "wailing Jeremiah's" on these posts that juxtapose Canada's circumstances with theirs.   Whatever Canada's shortcomings (.... and yes... we all know they are there), they are paper cuts compared to Egypt's gaping wounds. The rest of the world is in the amphitheatre watching this operation with anticipation and apprehension.... and hoping that their wounds will heal and that a healthy body politic will emerge that will nourish all of its parts.  In the meantime... put an adhesive bandage on it... :-)
CommentKey:558518f4-b81d-4459-b901-2d8980deb42e	2000415835	Mon Feb 14 2011 08:26:54 GMT-0500 (EST)	Alex Vega	3	3 weeks of irritating news on a tin-pot dictatorship. That is still a dictatorship. Way to go!!! The western media helped you achieve nothing. It was a bit of a distraction for Julian, he was supposed to be hogging the headlines.
CommentKey:814abe29-7138-4b1a-b819-c1b7d52db215	2000415835	Mon Feb 14 2011 08:33:52 GMT-0500 (EST)	logicman1	2	"Happily it's the Canadian way to let elections change our leaders."  - What pipe dream have you been living? nearly 40% of the Canadian electorate didn't vote last Federal election!   The number of people who vote has nothing to do with the fact that we change our leaders through elections. Perhaps you could explain how you think we change leaders. -----------------------------------------------------------------------------------------------------------------  How did this story become a discussion about Canadian Politics?  But since you brought it up, let me explain:  Wh had two "right wing" parties, neither of which had any chance of winning an election at the time.  They then get together and form a coalition of "right wing" followers.  (we had NO say in that)  Then they decide among them as to who will be their leader (We had NO say in that)  We have a general election where the majority of canadians Did NOT vote for this "right wing" coalition. (we DID have a say in this, but it didn't work)  So, here we are being governed by s person who is supported by large coorporations and seems to have "dictator" style leadership!  Under this, large coorporation sponsered, type of government where the rich get richer and the poor get poorer (which is happening right now) We will soon be in a similar situation where the top minority have all the wealth and the rest of us will not be  much better off than they are!
CommentKey:a4c40ae9-44e4-4bb5-9fc7-ac6b9212fceb	2000415835	Mon Feb 14 2011 08:38:30 GMT-0500 (EST)	Loose Cannon	11	Promises are made to be broken. Power corrupts.
CommentKey:3cc38eb9-cbb9-46e4-989b-65393e4d5d71	2000415835	Mon Feb 14 2011 08:41:56 GMT-0500 (EST)	wwwang	20	Your Mothers Britches wrote: " What pipe dream have you been living? nearly 40% of the Canadian electorate didn't vote last Federal election!" --------------------------   And yet by most estimates the crowd of protesters was only 250,000 - 350,000 or less than .003% of Egypts population
CommentKey:64054e69-4a4e-4309-ba64-abeb9bfbe7d2	2000415835	Mon Feb 14 2011 08:45:58 GMT-0500 (EST)	historyone0one	3	A military secular states is as good as it gets in muslim dominated countries.   Jemaah Islamiyah appears to be similar to Muslim Brotherhood.  Indonesia cleric on 'terror trial'   "In recent weeks, hardliners also have stepped up attacks on Christians and minority sect members.  Despite no significant terror attacks in Indonesia for nearly two years, security in the capital is pervasive, with checkpoints placed at the entrance of all major shopping malls, hotels, embassies and government buildings.  Shadowy movement  The 72-year-old Bashir, is officially the caretaker of an Islamic boarding school on Java island but has long been considered the spiritual leader of the shadowy Jemaah Islamiyah movement, which seeks to establish a Muslim caliphate across Southeast Asia."   Okay, so to prevent "significant" religious attacks there has to be "checkpoints placed at the entrance of all major shopping malls, hotels, embassies and government buildings.   No reasoning with religious nuts.
CommentKey:d07761c1-24ed-48a9-bd62-535a6e2f700a	2000415835	Mon Feb 14 2011 08:46:32 GMT-0500 (EST)	historyone0one	6	A military secular states is as good as it gets in muslim dominated countries.   Jemaah Islamiyah appears to be similar to Muslim Brotherhood.  Indonesia cleric on 'terror trial'   "In recent weeks, hardliners also have stepped up attacks on Christians and minority sect members.  Despite no significant terror attacks in Indonesia for nearly two years, security in the capital is pervasive, with checkpoints placed at the entrance of all major shopping malls, hotels, embassies and government buildings.  Shadowy movement  The 72-year-old Bashir, is officially the caretaker of an Islamic boarding school on Java island but has long been considered the spiritual leader of the shadowy Jemaah Islamiyah movement, which seeks to establish a Muslim caliphate across Southeast Asia."   Okay, so to prevent "significant" religious attacks there has to be "checkpoints placed at the entrance of all major shopping malls, hotels, embassies and government buildings.   No reasoning with religious nuts.
CommentKey:eda3bdd5-dc55-4887-bc47-eb302da349e4	2000415835	Mon Feb 14 2011 08:58:37 GMT-0500 (EST)	taxmeplz	10	Your Mothers Britches wrote: "Happily it's the Canadian way to let elections change our leaders."   - What pipe dream have you been living? nearly 40% of the Canadian electorate didn't vote last Federal election!  If Canada had any kind of political opposition worthy of governing that number wouldnt be so high would it.
CommentKey:ac88820f-457b-4ddf-9195-10cd9443a2d6	2000415835	Mon Feb 14 2011 09:00:44 GMT-0500 (EST)	norwid	3	It looks like a very bitter victory.  Nothing will ever change in the Middle East for the better as long as the religion dominates their lives.
CommentKey:6290866d-0fe3-4f85-9b85-ef038b2a100c	2000415835	Mon Feb 14 2011 09:01:43 GMT-0500 (EST)	norwid	2	It looks like a very bitter victory.  Nothing will ever change in the Middle East for the better as long as the religion dominates their lives.
CommentKey:b627f973-772a-4037-91ad-d0a06221930b	2000415835	Mon Feb 14 2011 09:02:14 GMT-0500 (EST)	YLeeWabbit	2	The moron Liberals here and their even dumber friends the CBC actually thinks these fools won their freedom, all they won is a harsher regime.  Dance monkeys dance!
CommentKey:27cd3e8c-eb46-496f-93c1-ed4ec666535e	2000415835	Mon Feb 14 2011 09:06:21 GMT-0500 (EST)	Trajan	2	Oops. So now what? Protest the military? I posted before about the severe attention-deficit disorder that plagues the entire world and our impatience for immediate results. There is not going to be any immediate results. Transition takes time. If you want to try your luck raising heck against the Army I think you'll find them a much more determined and aggressive ruler than Mubarak ever was. They ain't going anywhere. They are now in charge. No two weeks of camping out in Tahrir Square is going to get them to hop on a plane and take off for the Bahamas. I guess you're going to have to take them at their word. And be patient. Cheers.
CommentKey:cec2e37a-7aa5-4405-b7b0-e23e1ee67769	2000415835	Mon Feb 14 2011 09:06:25 GMT-0500 (EST)	KRAKATOWA	2	Listening to 'The Sunday Edition' on CBC radio yesterday, Michael Enright asked his guest,  "When was the last time a military regime handed its power back over to the people?"  The answer:   "Turkey, 1950--since then, NO military has EVER willfully handed power back to the people."  Let's hope to God the Egyptian military keeps its word.
CommentKey:92250010-c85c-4b7a-967c-e0965dc98e69	2000415835	Mon Feb 14 2011 09:07:11 GMT-0500 (EST)	davegravy	5	The protesters need to stay at all costs, until there is true democracy, even if the result is violence and a demolished economy. If they leave now the power void will be quickly filled by another authoritarian leader/group.   If they want to have any say in how things are to change going forward, they need to force that change themselves.   Think I'm wrong? Point me to a country that, under military rule, has evolved into a true democracy...
CommentKey:e4c726d9-5928-403b-88d9-71bc4437aff2	2000415835	Mon Feb 14 2011 09:08:14 GMT-0500 (EST)	unequaled	3	Ooops!  Is the party over?  Don't worry, you can still demonstrate in Toronto - Ottawa.
CommentKey:28207969-2886-4d8c-a939-95abfe0cc8a9	2000415835	Mon Feb 14 2011 09:08:19 GMT-0500 (EST)	Jack Congson	3	Famous last words:  We will only hold power till the elections!  I will still respect you in the morning......  I will call you later... I promise!  The check is in the mail.. ..I swear!
CommentKey:33a61e16-bba5-4b6f-9237-10bcb1965073	2000415835	Mon Feb 14 2011 09:12:17 GMT-0500 (EST)	Jack Congson	1	Famous last words:  We promise to hold elections in six months. I will still respect you in the morning. I will call you later... I promise. I swear the check is in the mail!
CommentKey:47e44a12-cb95-4534-b15c-f4c3ac33aa34	2000415835	Mon Feb 14 2011 09:13:03 GMT-0500 (EST)	hohumm_toronto	0	using bullhorns ?
CommentKey:8a4392e2-e6a7-4c4c-bb44-1f30f548f0ab	2000415835	Mon Feb 14 2011 09:13:59 GMT-0500 (EST)	hohumm_toronto	0	using bullhorns ?
CommentKey:1195f404-d5c8-49a6-a309-9e2b7641fed5	2000415835	Mon Feb 14 2011 09:14:43 GMT-0500 (EST)	hohumm_toronto	0	using bullhorns ?
CommentKey:d3b767e9-3474-4864-8249-e989618056d9	2000415835	Mon Feb 14 2011 09:15:13 GMT-0500 (EST)	hohumm_toronto	0	using bullhorns ?
CommentKey:654fe072-b2df-4c0b-8149-917badc6ba21	2000415835	Mon Feb 14 2011 09:16:42 GMT-0500 (EST)	KRinBC	4	wwwang wrote:  And yet by most estimates the crowd of protesters was only  250,000 - 350,000 or less than .003% of Egypts population  ---------------------  Check your work!
CommentKey:3ae7e90e-ae91-424e-b911-0ea66850de91	2000415835	Mon Feb 14 2011 09:17:47 GMT-0500 (EST)	oldguy419	1	yep............. good 'ole 3rd world democracy. The military suspends the constitution .. then re-writes it..    Meanwhile all the wee folk howl and scream in the streets.  What else can we expect from such backward countries??  However I would love to see Saudi Arabia in turmoil...
