Comment ID	Article ID	Date	Name	Recommendation Count	Body
CommentKey:7c1bc2e2-4a47-4c89-b4a5-8828a9ddbbee	2000415948	Mon Feb 14 2011 14:05:57 GMT-0500 (EST)	LarryRight	13	MarEng67 wrote:Posted 2011/02/14 at 1:57 PM ETI would like Tony Clement to launch a review into how much money his Parry Sound - Muskoka riding received under the Canada Faction Plan compared with how much the 8 non - C-CRAP ridings that actually comprise Northern Ontario got.  Report back here by Monday next Tony.  Thanking you in advance. __________________________________________________________ Relevance to this news item?
CommentKey:a4ee278d-0c1b-49e0-9584-5800d61bfd40	2000415948	Mon Feb 14 2011 14:06:51 GMT-0500 (EST)	tax increase	1	Only if Quebec gets the bulk of benefits, if any ,bottom line,Okay I say lets kick Quebec out of Canada all together, fact is Quebec administers its own personal income tax system, and therefore is free to determine its own definition of taxable income.SecondlyThe federal government collects personal income taxes on behalf of all provinces and territories except Quebec and collects corporate income taxes on behalf of all provinces and territories except  and Quebec. Tired of supporting these bums they are a burden on Canada and we give them a huge amount tax money transfer payments for what again,,they do not call themselves Canadians they hate us, get rid of Quebec
CommentKey:b0171735-74ec-4412-a5b9-db00d41464be	2000415948	Mon Feb 14 2011 14:07:16 GMT-0500 (EST)	Zeitgeist v3	8	I guess the ythink that a Bigger domino won't fall over. It will of course and will hit us al leven harder when it does.
CommentKey:7928cca7-ab4f-4a81-8cc5-6fb82a89d5fe	2000415948	Mon Feb 14 2011 14:07:48 GMT-0500 (EST)	LarryRight	8	Hugh Betcha wrote:Posted 2011/02/14 at 1:58 PM ETAnd he ( directed by Harper ) will swiftly find that there is a net benefit to Canada ( although they won't say what ) and approve it, giving away yet more Canadian sovereignty.  With these guys minding the candy store we will soon be candyless. _____________________________________________________ Hysterically and automatically wrapping yourself in the flag without knowing all the details is not productive ( and SO left) I would love to see what the real "rules" are about "net benefit" however.
CommentKey:0752ac9e-111e-416d-85dc-383233c957d6	2000415948	Mon Feb 14 2011 14:08:25 GMT-0500 (EST)	jyw879	21	Sounds more like a takeover than a merger.
CommentKey:2186862e-0bfa-4a17-85a1-b4b5aebc7089	2000415948	Mon Feb 14 2011 14:09:11 GMT-0500 (EST)	TheLeftCoaster	2	"The deal attracted concern because of fears that investors in London would have control of the joint company."  Attracted concern from who? Sounds like CBC is telling me what to worry about.
CommentKey:519b7ddf-feed-4f9d-8d28-f1274b011e6b	2000415948	Mon Feb 14 2011 14:09:20 GMT-0500 (EST)	PicaChooChoo	14	Canada will no longer have an Economy in 2020 ~ that is their UNVOTED FOR PLAN.
CommentKey:732f698e-5a04-4dba-9df8-2353c5ebaa0b	2000415948	Mon Feb 14 2011 14:11:18 GMT-0500 (EST)	Arctic Dude	6	Glad to hear Steamboat Tony is giving it a review. It's a big deal and should be well thought out.
CommentKey:51d62f7e-cae7-4170-8864-583fb06bf0bc	2000415948	Mon Feb 14 2011 14:11:48 GMT-0500 (EST)	EducateURself	7	a big problem that could arise is the small companies of Canada may have trouble getting exposure (in regards to their stock price and raising capital).    Canada is in the driver's seat....let's not sell that off just yet.
CommentKey:31b57abe-bf68-467d-97af-9ca49b23a62e	2000415948	Mon Feb 14 2011 14:13:23 GMT-0500 (EST)	colin.c	6	I can understand the argument that free trade leads to improved competition and produces benefits for all parties. However, I cannot understand how corporate mergers and takeovers improve competition. It seems big corporations will continue to absorb each other until there remains only a handful of multinationals controlling everything, pretty much outside the purview of governments. Is this "globalization"?
CommentKey:1559e4df-0c4b-435a-b739-adadaff183f8	2000415948	Mon Feb 14 2011 14:13:35 GMT-0500 (EST)	Just1Critique	8	Mr. Clement, resistance is futile.  Listen to your Bosses.
CommentKey:9810d466-ab5a-45f7-87ac-6d35ec91f683	2000415948	Mon Feb 14 2011 14:13:41 GMT-0500 (EST)	CrushTheCons	12	I'm sick of seeing this guy's face.
CommentKey:222dc8f7-81bf-46d8-b75e-9b77b2ea8a33	2000415948	Mon Feb 14 2011 14:15:35 GMT-0500 (EST)	Moniker7	9	MarEng67 Wrote:  I would like Tony Clement to launch a review into how much money his Parry Sound - Muskoka riding received under the Canada Faction Plan compared with how much the 8 non - C-CRAP ridings that actually comprise Northern Ontario got.  Report back here by Monday next Tony.  Thanking you in advance.  _____________________________________________________  I am stating the obvious, but this has no relevance at all to the subject matter of the story.  Bitterness is such a sad thing.
CommentKey:c739cbaf-7b7b-4aaa-97fd-35658ab848de	2000415948	Mon Feb 14 2011 14:16:52 GMT-0500 (EST)	WpgVoice	8	The deal will be approved if it is of net benefit to Canada  For those of you who don't speak "Reform": Harper will figure out what gives him the best chance of hanging on to or gaining seats and tell Tony what to do. (as they did with the Ausie take-over in Sask a couple of months back... totally against their stated principles, but popular with the Reformers/Allience/C.R.A.P./Cons ying-yangs.
CommentKey:b6a97f9f-46c2-4d7b-8ebc-e91048872a5f	2000415948	Mon Feb 14 2011 14:17:48 GMT-0500 (EST)	Delmore	9	The deal is great for Canada and Canadian listed companies.  Brits will be happy to diversify out of their troubled pound.  Plus it will make it cheaper and easier for Canadians to trade London names.    I bet Australia joins soon as well.
CommentKey:a45565c6-e8c5-4b81-9662-dc325cf0b395	2000415948	Mon Feb 14 2011 14:19:32 GMT-0500 (EST)	Brian Johnson	4	Harper 's Con wants the merger to pass because the Montreal Carbon Exchange is not included in the merger ...so Harper kills carbon trading temporarily & helps his Big Oil buddies burn 2 units of natural gas & previously clean water to produces 1 unit Tar Sands Oil with massive Tar Ponds leaking into the Athabasca River causing First Nations' cancers & mutated fish. Harper's Con is the biggest threat to Canada's Real Values & Policies ( not Con values & policies )  since 1867's Confederation.
CommentKey:7c67616c-da87-4fd3-83f9-5977494674a0	2000415948	Mon Feb 14 2011 14:21:39 GMT-0500 (EST)	Sentient Human	4	I would certainly hope so.  Will we soon be using Euros?
CommentKey:336919c1-eb41-418a-8894-7678ab3d8070	2000415948	Mon Feb 14 2011 14:22:06 GMT-0500 (EST)	Hill Billy	9	I can't wait to get a hold of the commemorative mug and saucer featuring Mr. Clement holding hands with David Cameron.  It will go nicely with my Kate and Willy.
CommentKey:d08ce0af-24e2-4ded-b2c9-f3da432e631a	2000415948	Mon Feb 14 2011 14:28:29 GMT-0500 (EST)	city_life	8	He seems to always be one step behind.  Can we have a real industry minister with vision and an explainable short & long-term strategy for the economy.
CommentKey:6f9bcf2d-72b6-4579-b120-676c7a6c61f1	2000415948	Mon Feb 14 2011 14:28:39 GMT-0500 (EST)	PicaChooChoo	3	Euros or Pounds? ~ God Save The Sewage!
CommentKey:9484416b-6a92-4273-a9ba-4a1c7eee08d8	2000415948	Mon Feb 14 2011 14:29:56 GMT-0500 (EST)	TerryDuff	5	We are a resource country. The amalgamation increases the number of investors. Whether it is a good deal or not I do not have the information to ascertain However all of the arguments against have been lame and parochial. There is no 'green economy', there is stuff you can sell and stuff you pay for.
CommentKey:faa1b693-5e3c-4f7b-8631-daafeac5d102	2000415948	Mon Feb 14 2011 14:30:41 GMT-0500 (EST)	Trajan	5	I thought that they might want to do that. If the United States and Germany are looking to merge their exchanges, we should look into our deal with the Brits. Cheers.
CommentKey:fa53a205-6e12-4b04-8c49-a4184e22b5ee	2000415948	Mon Feb 14 2011 14:34:35 GMT-0500 (EST)	Broker	5	Whether it's a good idea or not, the ruling will have nothing to do with the 'net benefit' to Canadians, but rather which way the political wind is blowing.  That would be true of all the major parties, needless to say.
CommentKey:ee381bbf-5604-40c1-bcc6-f09fb17a6853	2000415948	Mon Feb 14 2011 14:37:20 GMT-0500 (EST)	Votes4Progress	10	I was just watching Question Period, and Joe Comartin was calling for a full public inquiry. Clement said that there was a process that they would be putting the review through, but Comartin countered by stating that Clement himself claimed that the Investment Canada Act was fundamentally broken, for which Clement had no response.   This isn`t just the sale of a corporation, this is the wholesale sell-off of our major stock exchange, which will then fall under the majority jurisdiction of the LSX.   How anyone can think that this sale will benefit AVERAGE Canadians must have their head buried in the sand.
CommentKey:9db02843-9b7e-4807-8d86-d4501f1eaedb	2000415948	Mon Feb 14 2011 14:37:30 GMT-0500 (EST)	Angoot	2	Mr. Saviour is back, where's the Cape? Or should it be the Canadians didn't like it, will have to pretend to save them again.
CommentKey:1df5143a-0cd4-4f70-b778-e754572d2dff	2000415948	Mon Feb 14 2011 14:37:46 GMT-0500 (EST)	Mparky	1	There's an easy way to see what country controls things. Will trading be done in pence or Canadian dollars?  I think we all know the answer to that.
CommentKey:f1b073af-4379-4f53-9ad4-68c4ca2dfccd	2000415948	Mon Feb 14 2011 14:38:02 GMT-0500 (EST)	Canadian 64	6	The biggest issue remains as to who is going to regulate the markets?
CommentKey:ddb0f1a8-4015-4391-b33d-934b964a8a84	2000415948	Mon Feb 14 2011 14:38:28 GMT-0500 (EST)	SlowActionT4	4	"...it is of net benefit to Canada" Of Coarse it will be. Here's how... Canada part of Common Wealth Group. Head of Common Wealth Group not in good shape. Head of Common Wealth Group need Help. Canada Help Common Wealth Group Head (By Merge). Canada in bad shape, BUT! BUT! Head in better shape. Since Canada is part of Common Wealth Group and Head is better now. Canada feel Better now.  The truth of life... "That's what you get Canada! for always having your homework done!"
CommentKey:88156f4f-3cd3-400e-9dfa-4f68f4ff0ac2	2000415948	Mon Feb 14 2011 14:39:58 GMT-0500 (EST)	PicaChooChoo	1	But some finance executives said it would marginalize Canada in international finance.. ~ God Save Our Sewage?!  shrinkage factor - Definitions (2) 1. Percentage by which an output falls short of the estimated or planned output.  2. Percentage of the total inventory by which a loss due to counting or recording errors, or from pilferage, spoilage, theft,... or wastage occurs.See more
CommentKey:f031464c-6d1d-4c06-9713-bb76451e86b2	2000415948	Mon Feb 14 2011 14:40:21 GMT-0500 (EST)	Alternate	5	I see a big showdown here between the Ontario Govt. and Ottawa. The provincial finance minister has made it quite clear he is not happy with this merger. It seems some Bay St. minions are squaking against the deal. It first I thought it would happen. Now I doubt it will happen. I'm thinking it should not happen. The reason is because LSE will actually be the owner of the TSX.  I can see the upside for traders. Somewhere in the future stuff is going to happen and Canada may be hurt.
CommentKey:ea9d9c82-b0c2-4c48-ae53-62e0ace48c61	2000415948	Mon Feb 14 2011 14:42:11 GMT-0500 (EST)	johnnycannuk	3	Unless you are a shareholder in either the TMX group or the London Stock Exchange group, its none of your business what two private entities do. It is none of your business who they sell to, who buys or who owns it.  Its not your business. Its not Tony clement's business.  None.  It sure as hell is none of the government's business.  All those cheering this - would you like it the government could step in and tell you you could not sell your home to someone who wished to buy it? Your car?  Its the exact same thing.   This is rank socialism and pandering nationalism and Tony Clement is the Komissar and the CPC is no different than the other CPC....
CommentKey:914dade9-e2f3-4787-8396-1b328597aea3	2000415948	Mon Feb 14 2011 14:43:13 GMT-0500 (EST)	Mrs.Lickamaid	11	Firstly this is a hatched up plan by George Soros (a freak show demon) to pair the world up because he wants to collapse currencies etc so they can instill a single world currency in the New World Order.  Not a good idea.  Really I'm astonished at the bozos running Canada and the utter irresponsibility they are setting us up for.  It's beyond outrageous!  Avoid it like the plague!
CommentKey:9d1064b8-f487-4e99-b97f-0cb11538eead	2000415948	Mon Feb 14 2011 14:44:03 GMT-0500 (EST)	Alberta Republican Army	7	I enjoy reading the ramblings of socialist and their views on the stock market. Something that they have little or no knowledge of! Try and learn about the market and don't fear it!
CommentKey:dc7942df-4e58-4867-a0d3-d22f44caf701	2000415948	Mon Feb 14 2011 14:44:22 GMT-0500 (EST)	mike d 1	10	The deal will be approved if it is of net benefit to Canada.  _______________________________________________ Ya Right , like your STELCO?US STEAL  decision is a "NET BENEFIT TO CANADA" ??
CommentKey:8cb0e163-3223-4774-941b-1f1532473e55	2000415948	Mon Feb 14 2011 14:45:11 GMT-0500 (EST)	oldcrow	5	Will this make them too big to fail.  I can understand speculators wanting to download  the risk unto the public.  How about removing essential commodities and housing from the plate instead, while we are at it lets just tax those and medical related on 100%  of their profit.
CommentKey:5594aac6-797b-4e2f-9e05-d63738d7e426	2000415948	Mon Feb 14 2011 14:45:19 GMT-0500 (EST)	Mrs.Lickamaid	9	Britain can put on Royal Wedding shows all it wants but it doesn't hide the fact that they're practically an Islamic Republic now and going down the tubes financially.  Why the hell would Canada want to attach itself to the Titanic?  They must think 'you' and 'I' are really stupid.  Are you stupid?
CommentKey:2bb11925-7d99-4a2a-b6a8-f32cc02c2492	2000415948	Mon Feb 14 2011 14:47:25 GMT-0500 (EST)	mazzara	14	THIS is PURE NWO.  THIS must be stoped
CommentKey:eb24c127-f3b5-4bd4-bcb6-5157f72bb92c	2000415948	Mon Feb 14 2011 14:47:53 GMT-0500 (EST)	prag_matik	4	Some details of the LSE-TMX merger are set out in this article: http://equedia.com/blog/view.php/DJ-London-Stock-Exchange-TMX-Group-Join-Forces-In-Merger-Of-Equals  One reason for stock exchange mergers is cost-cutting.  Both Toronto and London, with similar market caps (TSX approx. Cdn$3billion; LSE approx Cdn$3.9billion) face increasing competition from alternative trading systems. SGX, the Singapore exchange, is moving forward with plans to buy its Australian counterpart ASX, another exchange heavily weighted with natural resource stocks, in a deal valued at $8.3 billion.  In fact, we are beginning to see a frenzy of exchange merger talks around the world.  There will be a great deal of discussion about foreign control of natural resources as these mergers progress; however, the one issue that I haven't seen raised is one which seems important to me;  that is, to what extent will social unrest in one country affect the stocks of the other country in a merger.    Many investors choose Canada as a safe, socially-secure country in which to invest money.  No exchange would want to have partnered with the Egyptian Stock Exchange which lost 17% of its value on January 30 and has been closed for three weeks as a result of pro-democracy protests.    My concern is:  if London should suffer a period of social unrest, would it affect the merged Canadian stock exchange?  Of course, it could be Canada suffering social unrest, but, as I have already said, many, many investors choose Canada for the simple reason that it has a long history of favorable conditions for business.   I trust this issue will be raised in the merger discussions that take place in Ottawa.
CommentKey:826ce40e-2c72-4393-b14c-bb4d3f4ece18	2000415948	Mon Feb 14 2011 14:50:48 GMT-0500 (EST)	sunlightjoe	4	Mrs.Lickamaid wrote:Posted 2011/02/14 at 2:45 PM ET   In reply to your question "  Are you stupid? "   ********************************************************************* NO, I am not,            but you seems to be.
CommentKey:13fef905-7c6d-4b61-bee8-5572f95c001d	2000415948	Mon Feb 14 2011 14:51:12 GMT-0500 (EST)	Nartoon	2	If this is a merger of equals why is the LSE paying the outright value of the TSE? Sounds like a buy out to me.  If they were to just list each others stocks and trade in them then that's ok, but if down the road in 2-3 years the TSE just gets merged into the LSE and disappears completely off the radar (like the Vancouver & Calgary exchanges ended up after 'merging' with the TSE) then it's a no deal!
CommentKey:699807ae-b3f3-4d79-98e5-1bda363239f7	2000415948	Mon Feb 14 2011 14:52:01 GMT-0500 (EST)	quack424	5	Canadian64, your "biggest issue" is not an issue.  The stock exchange is a private business. The stock market is regulated, which means that stock exchanges that want to operate have to abide by the rules of the market which are set by government. Buying and selling the stock exchange has no effect on stock market regulation, either here or in the UK.   If a UK company bought a Maple Leaf Foods, Maple Leaf Foods would still have to abide by Canadian health regulations....
CommentKey:63de792e-97c4-4c27-a92e-723c7942603c	2000415948	Mon Feb 14 2011 14:53:50 GMT-0500 (EST)	MikeSmirnov	2	Shouldn't conservative "logic" have them attacking this asa coalition?
CommentKey:49c50028-f9a5-4b81-ad97-5ef672dc03cf	2000415948	Mon Feb 14 2011 14:55:43 GMT-0500 (EST)	Mrs.Lickamaid	10	Canada allowing this to happen will be like slashing Canada's wrists and claiming that a band-aid will stop the blood loss.  Forget it!!!! Run from this very bad, suicidal deal!!!  Doesn't take a brain scientist to figure that one out!
CommentKey:5ec29c35-a229-4e1e-a1e3-b458f72ac53e	2000415948	Mon Feb 14 2011 14:57:39 GMT-0500 (EST)	mike d 1	6	If a UK company bought a Maple Leaf Foods, Maple Leaf Foods would still have to abide by Canadian health regulations...  __________________________________________  You mean they HAVE BEEN ???
CommentKey:34c110f5-424d-4139-8b4a-c8daeadce350	2000415948	Mon Feb 14 2011 14:58:09 GMT-0500 (EST)	CarloswhatdoUC	5	An ex-American president warned of this day when power is given to private interests.  In a perfect world human decency would prevail over greed - we hardly live in a perfect world today I'm afraid.  He who controls the money controls the world.  You don't need to be a wacko conspiracy theorist to understand what is happening to the world.  In other news the Bilderberg Group and the Carlyle Group have merged... LOL.  Government cannot and shall not allow private, unelected people/interests run Governments or tell the Government what to do.  That cannot happen and we have laws to protect us do we not?
CommentKey:3d3759ed-4bae-4732-8fe5-49589ee655da	2000415948	Mon Feb 14 2011 14:58:12 GMT-0500 (EST)	Shifty Calhoun	5	Between reviewing every foreign takeover in Canada, and stepping in to save votes when the CRTC makes an unpopular decision, does this minister have any time left over for industry?
CommentKey:f61c2c1c-fe48-4f78-952c-c393ec9f73d6	2000415948	Mon Feb 14 2011 14:58:40 GMT-0500 (EST)	mazzara	14	Look at you all!  There's NOTHING to discuss here - AXE IT!
CommentKey:c77537c9-75ec-4dba-88f1-bc9e5d5ede38	2000415948	Mon Feb 14 2011 14:59:57 GMT-0500 (EST)	TerriR	2	the ongoing stock exchange mergers/acquisitions/takeovers is all in preparation for the One World Government and all that entails, and with the IMF/ WB stating they have a plan to discontinue the US dollar as world reserve currency.
CommentKey:7f1edf77-026d-43eb-91e3-f639647b1452	2000415948	Mon Feb 14 2011 15:00:14 GMT-0500 (EST)	Mrs.Lickamaid	6	This is no better than the smoke n' mirrors deal with the Quebec hockey arena...Don't let the Canadian Government pull a "fast-one" on Canadians.  Our futures and our money..(all your savings) are at total risk by a foreign country that has sold itself out to the World Socialists "George Soros" paired up with Radical Islam.    Britain has already shot itself in the foot and now it wants to take Canada with it.  Save our country before they take us with them! You let this happen and I swear you will hate yourselves later for this and your kids will definitely hate you for ruining their futures.
CommentKey:33d37df1-c05a-4c56-83c0-4e285c178b99	2000415948	Mon Feb 14 2011 15:03:59 GMT-0500 (EST)	Demonthenes	5	johnnycannuk wrote:Posted 2011/02/14 at 2:42 PM ET Unless you are a shareholder in either the TMX group or the London Stock Exchange group, its none of your business what two private entities do. It is none of your business who they sell to, who buys or who owns it. ***************************** It most certainly is and we have laws which state that it is.  Any corporate venture that has a potential impact on the Canadian economy needs to be reviewed on that basis.  Maybe you are willing to sell off Canada piece by piece to foreign investors but I am not, nor are most Canadians.
CommentKey:312c859f-80b3-4a2a-8160-6131aafbd0fa	2000415948	Mon Feb 14 2011 15:04:52 GMT-0500 (EST)	mikem_van34	3	I love reading the paranoid comments on here.  Keep them up!  Here, let me get you started.  The world is going to end because of ______.
CommentKey:24ecae7a-3c05-4778-9d69-aace2c601d57	2000415948	Mon Feb 14 2011 15:05:06 GMT-0500 (EST)	nobster3	10	It is weakening Canada's sovereignty. Who will regulate this new 'exchange' ? The IMF? The WB ?? These mergers are the plans of the BILDERBERG GROUP whose globalisation plan is a ONE WORLD INCORPORATED. People of Canada & indeed the While World - resist The Bilderberg (Nato, TC, WB, WTO, IMF, Fed Reserve, JP, GS et al).
CommentKey:1a422e6b-a9b5-4de4-8a02-def356f9dc6f	2000415948	Mon Feb 14 2011 15:06:35 GMT-0500 (EST)	Demonthenes	7	I tried to sell off Harper but I couldn't make change of a quarter.
CommentKey:bce57894-7c55-40fd-af8a-18f07f415c84	2000415948	Mon Feb 14 2011 15:07:12 GMT-0500 (EST)	ratio et fides	1	"...and if no one in Saskatchewan complains, its a go"  (We are all in favour of free trade unless it involves a province that mostly votes Tory.)  (Failed Potash corp. takeover debacle)
CommentKey:478a6c60-6436-4ee2-a911-905103cf63c3	2000415948	Mon Feb 14 2011 15:08:54 GMT-0500 (EST)	quack424	2	mike d 1,  Touche. But, had Maple Leaf been foreign owned, they still would have had to answer for the listeria case. Maple Leaf being Canadian owned did not absolve them of their responsibilities, and foreign ownership or partnership would not absolve them either.  BP couldn't ignore its responsibilities after the Deepwater Horizon disaster.
CommentKey:4aa751c3-a922-4649-a6c4-faa2c5d48503	2000415948	Mon Feb 14 2011 15:12:11 GMT-0500 (EST)	Kat2003	3	If this buyout goes through, the LSE will own 55% of the TSX. TMX owns TSX.  http://www.cbc.ca/politics/story/2011/02/09/tmx-lse-merger.html  Apparently, London Corporations are not making enough money with UK austerity so a raid on Canada is in the works!  Stay out of Canada LSE, our resources are not for sale to any bidder!  3:12 pm
CommentKey:25a636af-e030-437d-b5a3-e8efba9787bb	2000415948	Mon Feb 14 2011 15:12:24 GMT-0500 (EST)	Dave back in Sarnia	6	Honestly, do you think this guy knows anything about what's good for Canada?  He'll just do what Harper perceives as the option which will bring about the most votes in the next election...Spin over fact, as usual...
CommentKey:90a67201-1123-4a29-aeec-a63dab0d9380	2000415948	Mon Feb 14 2011 15:16:13 GMT-0500 (EST)	Jflex1	7	God Bless Stephen Harper for doing what is best for Mainstream Canadian interests.
CommentKey:18b420a4-9437-4ba1-ae9f-b57285c0c9a7	2000415948	Mon Feb 14 2011 15:16:14 GMT-0500 (EST)	Benjamin Berman	5	Mrs.Lickamaid Glenn Beck would be so proud of your last comments. Go back to the chalk board of fear mongering and carry on...
CommentKey:04ada7ba-5e0c-49f9-a60a-7a7ca21ad9bb	2000415948	Mon Feb 14 2011 15:19:15 GMT-0500 (EST)	Kimberleytg	4	I suspect Nash's Equilibrium Theory at work here.  The TSX is a follower board not a leader board.  The real prize is not the board but  Shorcan, Boston Options and the big one; the Natural Gas Exchange.  I hope Mr. Clement looks deeper than the surface because this will effectively put control of some of our prized natural resources in foreign hands... yet again if this is approved.  Net benefit?  I dont think so.  I think net loss overall.
CommentKey:d6f874ca-cc3b-4860-b492-00b6f70aa65c	2000415948	Mon Feb 14 2011 15:20:55 GMT-0500 (EST)	Mrs.Lickamaid	5	This is evil and insane!!!! Don't let Canada be tricked by the New World Order. They want to rifle our resources like it's a big deep freezer full of goodies for them while subjugating Canadians to a peasant class shoring up world elites for their financial glory while making Canadians dirt poor. Stop it now!!!
CommentKey:b0b932a3-4e38-456b-9e0f-647e855e6ab5	2000415948	Mon Feb 14 2011 15:21:47 GMT-0500 (EST)	DavidJamieson	6	Not sure that mr.Clement should be allowed to go this alone. IN fact, I don't think it's in keeping with democracy to have this anything but tabled in the commons and decisions made there. This is a minority government after all and there are laws against selling any more than 10% of a principal Canadian asset to any foreign ownership.  So, how the LSE thinks it's going to gobble up more than 1/2 our resource exchange is beyond me. In essence, and under the current law, it is not allowable.  But then, I think that's why Harper wants' Clement to do this. It would appear he (Harper) thinks that we are collectively too stupid to figure out the actual law about this which exists and of course asking the British if it's a good idea is kind of silly to begin with.  I don't have a problem with internal conglomeration of stock markets that allow Canadian stock to be traded for as long as the day is long here coast to coast, but when we start talking about letting other foreigners have anything more than a say about the stock they've purchase and only within that 10% ruling, then we are going to have a problem.  I think it would be stupid for us to do this. The LSE is a house of rats that just recently failed. HELLO! We can't possibly be so stupid as to even entertain this obvious takeover.   Harper hasn't got a democratic bone in his body. Let's get rid of him before we get rid of our principal assets.
CommentKey:95397f2d-c9cf-4d93-a9d9-02ff51792881	2000415948	Mon Feb 14 2011 15:22:41 GMT-0500 (EST)	LarryRight	8	Demonthenes wrote:Posted 2011/02/14 at 3:06 PM ETI tried to sell off Harper but I couldn't make change of a quarter. _________________________________________________________ This is what passes for objective reasoning to the looney left.
CommentKey:853eca4a-5bbc-4fad-b0cf-1a71488a3643	2000415948	Mon Feb 14 2011 15:23:37 GMT-0500 (EST)	CommieCanuck	5	I love reading the paranoid comments on here. Keep them up! Here, let me get you started. The world is going to end because of ______.  Apathy
CommentKey:6303cc6c-f6f7-4cdd-85c5-75826d995c70	2000415948	Mon Feb 14 2011 15:24:43 GMT-0500 (EST)	Mrs.Lickamaid	5	Look let's get real here.  You all know as well as I that Stephen Harper has of late had that vacant look like a Stepford Wife in his eyes.  A look that can only be compared to the Banjo Boy in the classic movie "Deliverance".    Now they "the New World Order" want him and Canada to squeal like a pig while we get porked by them where the sun don't shine 'Ka ching $".  NO way!  Stop this insanity before it's too late!
CommentKey:5e390cdc-5a3b-4ebd-9c47-2ec853f6e710	2000415948	Mon Feb 14 2011 15:24:58 GMT-0500 (EST)	insanelogic	5	um , our economy is hanging in, the Brits are struggling. our stock exchange is ALMOST worth theirs?? and we think this will bring us money?  they need US more. that is how i see it, and granted i hate the stock exchange and money, but this seems rather.....stupid. we are doing ok, let's take care of OURSELVES, redistribute our wealth, take care of our own. linking to another economy, one that is not currently on the upswing..they could take us down. or at least cause many canadians grief. unnecessary grief. we really need to get some focus, and look in our own backyard for a change. we have our own problems, and by constantly helping others, worrying about others and getting involved where we shouldn't be, we are hurting our own country. then who will be left TO help others? don't stop helping people, but make sure we are a strong nation so we may continue helping those who need it, and maybe even help MORE people!
